fileName,normalizedRatio,date,speed,iso,aperture,focalLength,widthFull,heightFull,fileSizeFull,width2k,height2k,fileSize2k,width3k,height3k,fileSize3k,width4k,height4k,fileSize4k,widthRaw,heightRaw,fileSizeRaw,place,themes,title,details
D5600_003357,standard,2019-10-28T16:02:33+08:00,1/80 s,6400,1.8,35.0,5402,3601,"3,05 Mio",1920,1280,"351,47 kio",3000,2000,"1,08 Mio",3840,2560,"1,64 Mio",6016,4016,"32,62 Mio",lavatunnel,lave;selection;noiretblanc,Tunnel Noir,
D5600_003358,carre,2019-10-28T16:03:12+08:00,1/40 s,800,1.8,35.0,4016,4015,"4,97 Mio",1920,1920,"953,74 kio",3000,2999,"3,07 Mio",3840,3839,"4,61 Mio",6016,4016,"26,89 Mio",lavatunnel,lave,"Et là, c’est fondu aussi",
D5600_003359,vertical,2019-10-28T16:03:32+08:00,1/20 s,6400,1.8,35.0,3808,5704,"9,64 Mio",1282,1920,"843,15 kio",2003,3000,"3,08 Mio",2564,3840,"4,80 Mio",6016,4016,"32,86 Mio",lavatunnel,lave,Lignes de flottaison,Les bandes horizontales sont les déchets déposés sur les parois au fur et à mesure de la diminution du niveau de la lave dans le tunnel.
D5600_003365,standard,2019-10-28T16:06:31+08:00,1/25 s,6400,2.2,35.0,6016,4016,"7,16 Mio",1920,1282,"583,58 kio",3000,2003,"1,95 Mio",3840,2563,"3,08 Mio",6016,4016,"32,28 Mio",lavatunnel,lave;noiretblanc,Demi-tour,Les bandes horizontales sont les déchets déposés sur les parois au fur et à mesure de la diminution du niveau de la lave dans le tunnel.
D5600_003372,standard,2019-10-28T16:10:47+08:00,1/10 s,3200,1.8,35.0,6016,4016,"14,48 Mio",1920,1282,"905,90 kio",3000,2003,"3,88 Mio",3840,2563,"6,24 Mio",6016,4016,"29,32 Mio",lavatunnel,lave,Comme en plein jour ?,"En réalité on ne voyait presque rien. L’impression de brouillard dans la lampe à gauche vient des conditions climatiques : 15°C, 99 % d’humidité."
D5600_003382,standard,2019-10-28T16:16:23+08:00,1/25 s,6400,1.8,35.0,5314,3548,"6,71 Mio",1920,1282,"747,08 kio",3000,2003,"2,52 Mio",3840,2564,"3,85 Mio",6016,4016,"32,17 Mio",lavatunnel,lave,Tortue de lave,"Une île plus résistante au milieu du flot, et voilà."
D5600_003383,standard,2019-10-28T16:16:40+08:00,1/30 s,6400,2.8,35.0,6016,4016,"5,00 Mio",1920,1282,"498,95 kio",3000,2003,"1,47 Mio",3840,2563,"2,24 Mio",6016,4016,"32,28 Mio",lavatunnel,lave;selection;noiretblanc,Petit rocher ou grande montagne ?,
D5600_003384,standard,2019-10-28T16:16:58+08:00,1/20 s,6400,1.8,35.0,6016,4016,"11,95 Mio",1920,1282,"855,28 kio",3000,2003,"3,30 Mio",3840,2563,"5,24 Mio",6016,4016,"32,63 Mio",lavatunnel,lave,Gradins,
D5600_003386,standard,2019-10-28T16:18:42+08:00,1/15 s,6400,1.8,35.0,6016,4016,"7,97 Mio",1920,1282,"515,77 kio",3000,2003,"2,13 Mio",3840,2563,"3,43 Mio",6016,4016,"31,20 Mio",lavatunnel,lave,Zergling rush !,Ce groupe d’enfants (on en voit que la fin) a « visité » le tunnel au pas de course !
D5600_003391,vertical,2019-10-28T16:21:09+08:00,1/60 s,1600,3.2,35.0,4016,6016,"14,45 Mio",1282,1920,"1,22 Mio",2003,3000,"4,36 Mio",2563,3840,"6,72 Mio",6016,4016,"29,71 Mio",lavatunnel,lave,Y’a pas une fuite ici ?,Parce que même les tunnels de lave ont des problèmes d’étanchéité !
D5600_003400,standard,2019-10-28T16:25:25+08:00,1/30 s,3200,2.8,35.0,5733,3827,"15,69 Mio",1920,1282,"1,41 Mio",3000,2003,"5,04 Mio",3840,2563,"7,78 Mio",6016,4016,"32,34 Mio",lavatunnel,lave;montagne,Montagne en formation,
D5600_003404,autre,2019-10-28T16:27:20+08:00,1/50 s,6400,1.8,35.0,5399,3190,"1,83 Mio",1920,1134,"175,02 kio",3000,1773,"642,59 kio",3840,2269,"982,87 kio",6016,4016,"30,85 Mio",lavatunnel,lave;noiretblanc,Passerelle vers nulle part,"Littéralement : au bout de la passerelle, 100 mètres de tunnel et plus rien."
D5600_003406,vertical,2019-10-28T16:29:52+08:00,1/20 s,3200,3.2,35.0,4016,6016,"11,94 Mio",1282,1920,"1006,09 kio",2003,3000,"3,56 Mio",2563,3840,"5,49 Mio",6016,4016,"30,88 Mio",lavatunnel,lave,"Chef, je crois que le plafond a lâché","Il y a en fait deux tunnels superposés à cet endroit. Le plancher les séparant a lâché, la lave du tunnel supérieur a dégouliné en cette « crotte d’éléphant »."
D5600_003428,vertical,2019-10-28T16:50:27+08:00,1/100 s,6400,1.8,35.0,3843,5758,"7,31 Mio",1281,1920,"530,96 kio",2002,3000,"2,19 Mio",2563,3840,"3,51 Mio",6016,4016,"32,03 Mio",lavatunnel,lave;escaliers,"Pour sortir, des escaliers.",
D5600_003440,standard,2019-10-28T17:04:11+08:00,1/40 s,200,11.0,35.0,6016,4016,"9,86 Mio",1920,1282,"1,04 Mio",3000,2003,"3,28 Mio",3840,2563,"4,84 Mio",6016,4016,"28,82 Mio",lavatunnel,parc;objet,La meule au milieu de nulle part,
D5600_003442,autre,2019-10-28T17:05:14+08:00,1/125 s,200,11.0,35.0,6016,3635,"8,35 Mio",1920,1160,"803,65 kio",3000,1813,"2,64 Mio",3840,2320,"3,97 Mio",6016,4016,"24,97 Mio",lavatunnel,parc,Au-dessus du tunnel,
D5600_003447,standard,2019-10-28T17:16:37+08:00,1/800 s,200,2.0,35.0,6016,4016,"2,99 Mio",1920,1282,"212,08 kio",3000,2003,"883,01 kio",3840,2563,"1,36 Mio",6016,4016,"23,28 Mio",lavatunnel,plante,Feuilles bien rangées,
D5600_003451,carre,2019-10-28T17:27:51+08:00,1/640 s,200,2.2,35.0,4016,4015,"4,00 Mio",1920,1920,"731,48 kio",3000,2999,"2,49 Mio",3840,3839,"3,77 Mio",6016,4016,"24,83 Mio",lavatunnel,nature,Rocher inconfortable,
D5600_003459,vertical,2019-10-28T17:38:56+08:00,1/60 s,200,4.5,35.0,3251,4870,"2,36 Mio",1282,1920,"334,96 kio",2003,3000,"1,12 Mio",2563,3840,"1,67 Mio",6016,4016,"23,19 Mio",lavatunnel,quotidien,Gouffre vers les entrailles de la Terre,Cette crevasse mesure au moins plusieurs centimètres de profondeur !
D5600_003464,standard,2019-10-29T16:30:23+08:00,1/250 s,100,11.0,40.0,6015,4015,"4,35 Mio",1920,1282,"368,83 kio",3000,2002,"1,34 Mio",3840,2563,"2,05 Mio",6016,4016,"22,52 Mio",warmemorial,sculpture;histoire;memoire,Les Deux Frères,Cette statue représente deux frères coréens (la Corée du Nord et du Sud) enfin réconciliés. Elle est située sur le dôme de la paix. C’est hélas le seul endroit du Mémorial de Guerre qui ne soit pas de la pure propagande.
D5600_003467,standard,2019-10-29T16:52:56+08:00,1/20 s,1600,4.2,34.0,6016,4016,"5,31 Mio",1920,1282,"377,00 kio",3000,2003,"1,47 Mio",3840,2563,"2,34 Mio",6016,4016,"27,43 Mio",warmemorial,histoire;memoire,« Lâchez les bombes »,Cette technique bombardement a réellement été utilisée – et rapidement abandonnée pour des raisons évidentes.
D5600_003475,standard,2019-10-29T18:25:29+08:00,1/10 s,800,4.2,34.0,6016,4016,"7,53 Mio",1920,1282,"656,29 kio",3000,2003,"2,24 Mio",3840,2563,"3,46 Mio",6016,4016,"27,40 Mio",warmemorial,histoire;objet,Tambour au tigre,
D5600_003483,standard,2019-10-29T18:33:13+08:00,1/40 s,1600,3.5,18.0,6016,4016,"9,38 Mio",1920,1282,"745,62 kio",3000,2003,"2,77 Mio",3840,2563,"4,33 Mio",6016,4016,"29,04 Mio",warmemorial,histoire;objet;memoire,"Keobuk-Seon, échelle 1:2,5","Le célèbre [bateau-tortue](https://fr.wikipedia.org/wiki/Bateau_tortue) des Coréens, ici dans la version de l’amiral [Yi Sun-Sin](https://fr.wikipedia.org/wiki/Yi_Sun-sin)."
D5600_003488,standard,2019-10-29T18:34:52+08:00,1/25 s,1600,5.6,105.0,6016,4016,"5,58 Mio",1920,1282,"503,47 kio",3000,2003,"1,70 Mio",3840,2563,"2,62 Mio",6016,4016,"27,70 Mio",warmemorial,histoire;objet;memoire,Flèches en faisceau,
D5600_003499,vertical,2019-10-29T20:00:27+08:00,1/40 s,1600,20.0,35.0,4016,6016,"8,71 Mio",1282,1920,"570,25 kio",2003,3000,"2,31 Mio",2563,3840,"3,73 Mio",6016,4016,"25,87 Mio",hongik,quotidien;curiosite;nuit,Une petite bière ?,
D5600_003500,vertical,2019-10-29T20:02:22+08:00,1/40 s,1600,2.8,35.0,3330,4987,"6,00 Mio",1282,1920,"858,28 kio",2003,3000,"2,65 Mio",2564,3840,"3,95 Mio",6016,4016,"30,05 Mio",hongik,etrange;nuit,Gros lapin (de luxe),
D5600_003502,autre,2019-10-29T20:03:43+08:00,1/40 s,1600,4.5,35.0,2907,5814,"5,47 Mio",960,1920,"551,27 kio",1500,3000,"1,80 Mio",1920,3840,"2,74 Mio",6016,4016,"28,90 Mio",hongik,etrange;nuit,La Panthère Rose (avec accessoires),
D5600_003503,panoramique,2019-10-29T20:04:28+08:00,1/40 s,1600,9.0,35.0,6015,3007,"2,04 Mio",1920,960,"227,34 kio",3000,1500,"714,18 kio",3840,1920,"1,02 Mio",6016,4016,"26,86 Mio",hongik,curiosite;nuit,C’était bien la peine de venir jusqu’à Séoul !,
D5600_003507,vertical,2019-10-30T13:03:24+08:00,1/160 s,400,4.5,32.0,3880,5812,"7,20 Mio",1282,1920,"812,06 kio",2003,3000,"2,43 Mio",2564,3840,"3,65 Mio",6016,4016,"27,06 Mio",hongik,etrange;sculpture,— Haaa ! — Haaaaaa !,"Non, je n’ai pas la moindre idée de ce que sont ces totems."
D5600_003508,standard,2019-10-30T13:24:50+08:00,1/50 s,100,8.0,66.0,5892,3933,"6,02 Mio",1920,1282,"711,61 kio",3000,2003,"2,12 Mio",3840,2563,"3,10 Mio",6016,4016,"25,12 Mio",hongik,etrange,"C’est vraiment un souvenir de Séoul, ça ?","Je ne crois pas, non. "
D5600_003510,vertical,2019-10-30T16:07:30+08:00,1/25 s,400,14.0,18.0,3831,5738,"10,22 Mio",1282,1920,"1,01 Mio",2003,3000,"3,39 Mio",2564,3840,"5,20 Mio",6016,4016,"26,48 Mio",hongik,ville;moderne,Plafond de lampions,À l’entrée du marché d’Insa-dong
D5600_003517,vertical,2019-10-30T18:49:58+08:00,1/60 s,400,2.5,35.0,3879,5809,"5,66 Mio",1282,1920,"600,71 kio",2003,3000,"1,88 Mio",2564,3840,"2,86 Mio",6016,4016,"26,12 Mio",hongik,etrange;quotidien,Attention aux poteaux,Les travaux du métro sont bien signalés.
D5600_003520,standard,2019-10-30T18:54:39+08:00,1/40 s,800,1.8,35.0,5362,3580,"2,67 Mio",1920,1282,"283,43 kio",3000,2003,"1,00 Mio",3840,2564,"1,53 Mio",6016,4016,"26,00 Mio",hongik,sculpture;nuit;moderne,Tuyaux noctambules,
D5600_003523,vertical,2019-10-30T18:58:22+08:00,1/40 s,800,6.3,35.0,3518,5269,"4,18 Mio",1282,1920,"545,97 kio",2003,3000,"1,69 Mio",2564,3840,"2,53 Mio",6016,4016,"25,29 Mio",hongik,quotidien;nuit;cuisine;moderne;ville,Rue de restaurants,
D5600_003525,vertical,2019-10-30T18:58:49+08:00,1/40 s,800,6.3,35.0,4016,6016,"6,19 Mio",1282,1920,"595,38 kio",2003,3000,"1,93 Mio",2563,3840,"2,93 Mio",6016,4016,"26,52 Mio",hongik,etrange;nuit,« Venez dans mon magasin ! »,"Non. Vraiment, non."
D5600_003526,standard,2019-10-30T18:59:08+08:00,1/40 s,800,2.5,35.0,5717,3817,"5,47 Mio",1920,1282,"530,64 kio",3000,2003,"1,79 Mio",3840,2564,"2,76 Mio",6016,4016,"27,24 Mio",hongik,quotidien;nuit;curiosite,"Marilyn, que fais-tu dans cette banane ?",
D5600_003528,standard,2019-10-30T19:07:18+08:00,1/40 s,800,10.0,35.0,5972,3987,"6,78 Mio",1920,1282,"643,99 kio",3000,2003,"2,13 Mio",3840,2564,"3,24 Mio",6016,4016,"28,06 Mio",hongik,quotidien;nuit;moderne;ville,Marché souterrain de Dongdaemun,Après l’heure de fermeture !
D5600_003529,vertical,2019-10-30T19:09:30+08:00,1/40 s,800,4.0,35.0,3838,5749,"7,17 Mio",1282,1920,"731,74 kio",2003,3000,"2,38 Mio",2564,3840,"3,64 Mio",6016,4016,"26,41 Mio",hongik,quotidien;nuit;moderne;ville,Rue commerçante,
D5600_003530,carre,2019-10-30T19:09:59+08:00,1/250 s,800,2.5,35.0,4016,4015,"5,62 Mio",1920,1920,"1,09 Mio",3000,2999,"3,49 Mio",3840,3839,"5,21 Mio",6016,4016,"28,05 Mio",hongik,quotidien;nuit,Ginseng,
D5600_003532,standard,2019-10-30T19:10:30+08:00,1/40 s,800,4.5,35.0,6016,4016,"8,35 Mio",1920,1282,"860,23 kio",3000,2003,"2,63 Mio",3840,2563,"3,96 Mio",6016,4016,"27,94 Mio",hongik,quotidien;nuit;moderne;ville,Marché de Namdaemun,
D5600_003535,standard,2019-10-30T19:12:42+08:00,1/40 s,800,6.3,35.0,6016,4016,"8,15 Mio",1920,1282,"823,13 kio",3000,2003,"2,55 Mio",3840,2563,"3,86 Mio",6016,4016,"27,70 Mio",hongik,quotidien;nuit,La chapelière,
D5600_003546,standard,2019-10-30T20:18:42+08:00,1/40 s,800,2.2,35.0,6016,4016,"4,01 Mio",1920,1282,"362,99 kio",3000,2003,"1,23 Mio",3840,2563,"1,89 Mio",6016,4016,"26,50 Mio",hongik,quotidien;nuit;etrange;cuisine,"Étrange, cette Guiness…",
D5600_003548,standard,2019-10-30T20:19:13+08:00,1/40 s,800,1.8,35.0,6016,4016,"9,51 Mio",1920,1282,"964,08 kio",3000,2003,"3,02 Mio",3840,2563,"4,56 Mio",6016,4016,"28,15 Mio",hongik,quotidien;cuisine,Spécialités non-Coréennes,Les bières coréennes sont des pils sans trop de goût.
D5600_003550,standard,2019-10-30T20:25:02+08:00,1/40 s,1600,7.1,35.0,4966,3310,"6,88 Mio",1920,1280,"755,59 kio",3000,2000,"2,80 Mio",3840,2559,"4,36 Mio",6016,4016,"28,01 Mio",hongik,quotidien;etrange,Animation d’Halloween,
D5600_003551,standard,2019-10-30T20:27:14+08:00,1/40 s,1600,11.0,35.0,6016,4016,"7,26 Mio",1920,1282,"666,20 kio",3000,2003,"2,20 Mio",3840,2563,"3,38 Mio",6016,4016,"27,49 Mio",hongik,quotidien;nuit;ville;moderne,Rue commerçante,
IMG_20191019_204826,standard,2019-10-19T20:48:29+08:00,1/17 s,1000,2.0,3.83,4159,2773,"3,59 Mio",1920,1280,"630,71 kio",3000,2000,"2,14 Mio",3840,2560,"3,22 Mio",,,,chuncheon,cuisine;curiosite,Deux fourchettes et des gants,L’attirail local pour déguster du poulet frit sans s’en mettre partout.
IMG_20191020_124724,standard,2019-10-20T12:47:25+08:00,1/33 s,200,2.0,3.83,4160,2773,"3,39 Mio",1920,1280,"625,03 kio",3000,2000,"2,02 Mio",3840,2560,"3,05 Mio",,,,chuncheon,cuisine,Dak-galbi,"**La** recette traditionnelle de Chuncheon, ici au poulet."
IMG_20191020_190730,carre,2019-10-20T19:07:30+08:00,1/33 s,250,2.0,3.83,2859,2859,"2,66 Mio",1920,1920,"929,15 kio",3000,3000,"2,61 Mio",3840,3840,"3,72 Mio",,,,sokcho,cuisine,Poissons grillés,Juste des poissons ultra-frais grillés au barbecue. Une serveuse s’occupe de la cuisson pour que tout soit à point.
IMG_20191022_185400,standard,2019-10-22T18:54:00+08:00,1/33 s,320,2.0,3.83,3537,2358,"2,13 Mio",1920,1280,"457,71 kio",3000,2000,"1,64 Mio",3840,2560,"2,27 Mio",,,,jeonju,cuisine;curiosite,Kimchi de pinces de crabes,"Oui, on peut faire du kimchi avec autre chose que des légumes. Celui-ci est le plus étrange – et le moins bon – de tous les kimchis du séjour…"
IMG_20191022_185921,standard,2019-10-22T18:59:21+08:00,1/33 s,200,2.0,3.83,3818,2545,"2,91 Mio",1920,1280,"616,74 kio",3000,2000,"1,96 Mio",3840,2560,"2,72 Mio",,,,jeonju,cuisine,Bibimbap,"L’une des moult spécialités de Jeonju, dans un restaurant réputé pour ce plat. Ici en version froide."
IMG_20191023_130501,ecran,2019-10-23T13:05:02+08:00,1/33 s,400,2.0,3.83,3221,1811,"1,91 Mio",1920,1080,"563,28 kio",3000,1687,"1,71 Mio",3840,2159,"2,31 Mio",,,,jeonju,cuisine,Le repas aux petits plats,"L’une des moult spécialités de Jeonju : un repas de plein de petits plats différents, à partager."
IMG_20191023_191848,ecran,2019-10-23T19:18:49+08:00,1/17 s,500,2.0,3.83,3862,2172,"2,75 Mio",1920,1080,"584,77 kio",3000,1687,"1,81 Mio",3840,2160,"2,71 Mio",,,,jeonju,cuisine,Une bouilloire de magkeolli et beaucoup trop de plats,"L’une des moult spécialités de Jeonju, le [makgeolli](https://fr.wikipedia.org/wiki/Makgeolli). Ici servi avec un nombre déraisonnable de plats à partager (qui allaient du délicieux à l’immangeable)."
IMG_20191025_074425,standard,2019-10-25T07:44:26+08:00,1/50 s,80,2.0,3.83,3850,2567,"2,27 Mio",1920,1280,"469,48 kio",3000,2000,"1,55 Mio",3840,2560,"2,34 Mio",,,,wando,curiosite,— Pourquoi tu pleures ? — J’ai une vis dans la tête !,
IMG_20191027_190451,carre,2019-10-27T19:04:52+08:00,1/33 s,250,2.0,3.83,3120,3120,"2,99 Mio",1920,1920,"898,48 kio",3000,3000,"2,84 Mio",3840,3840,"3,83 Mio",,,,seogwipo,cuisine,Porc grillé,"Oui, la table a un barbecue au milieu. C’est normal en Corée."
IMG_20191029_122058,autre,2019-10-29T12:20:59+08:00,1/1736 s,64,2.0,3.83,3120,4160,"2,54 Mio",1440,1920,"480,53 kio",2250,3000,"1,55 Mio",2880,3840,"2,35 Mio",,,,seoul,ville;moderne,Séoul vue d’avion,
IMG_20191029_193209,ecran,2019-10-29T19:32:09+08:00,1/17 s,640,2.0,3.83,3000,1687,"1,63 Mio",1920,1080,"514,66 kio",3000,1687,"1,63 Mio",3840,2159,"2,19 Mio",,,,seoul,cuisine,Chicken and beer,Le plat parfait pour la sortie entre collègues !
IMG_20191030_125201,autre,2019-10-30T12:52:02+08:00,1/33 s,125,2.0,3.83,3410,2967,"2,59 Mio",1920,1671,"610,62 kio",3000,2610,"2,12 Mio",3840,3341,"2,92 Mio",,,,seoul,cuisine;curiosite,Je crois que c’est chaud…,"Le [bulgogi, dans sa version pot-au-feu](https://fr.wikipedia.org/wiki/Bulgogi), se sert bouillant. Littéralement."
